Customer_ID,Age,Gender,Annual_Income,Employment_Status,Credit_Score,Total_Debt,Debt_to_Income_Ratio,Credit_Card_Limit,Credit_Utilization_Rate,Late_Payments_30_Days,Late_Payments_90_Days,Default_Status,Loan_Purpose
CUST-2250,51,Male,93066.89,Employed,618,19199.7,0.2063,11989.46,0.4371,2,0,0,Home Improvement
CUST-2251,37,Female,25110.76,Employed,659,4881.53,0.1944,7921.8,0.5133,1,0,0,Personal
CUST-2252,35,Female,44787.62,Unemployed,388,20369.41,0.4548,2921.31,0.6887,6,2,1,Personal
CUST-2253,34,Female,125896.89,Self-Employed,737,33211.6,0.2638,24516.73,0.3921,0,0,0,Auto
CUST-2254,33,Female,98795.99,Employed,660,30409.41,0.3078,15675.84,0.4109,0,0,0,Debt Consolidation
CUST-2255,28,Female,104243.4,Employed,681,20494.25,0.1966,12250.23,0.2821,0,0,0,Home Improvement
CUST-2256,46,Male,74746.99,Employed,659,23179.04,0.3101,9098.15,0.4899,0,0,0,Auto
CUST-2257,49,Female,66429.62,Employed,621,22320.35,0.336,12869.52,0.4927,0,0,0,Debt Consolidation
CUST-2258,39,Female,50266.12,Employed,530,16934.66,0.3369,7482.83,0.5071,5,2,1,Personal
CUST-2259,32,Male,25000.0,Self-Employed,599,7625.0,0.305,3783.0,0.5726,0,0,0,Small Business
CUST-2260,58,Female,47413.19,Employed,655,6618.88,0.1396,7590.78,0.4738,1,0,0,Personal
CUST-2261,49,Male,42778.43,Self-Employed,666,18317.72,0.4282,9324.37,0.367,0,0,0,Personal
CUST-2262,61,Female,32127.93,Employed,645,7948.45,0.2474,6940.77,0.5169,2,0,0,Auto
CUST-2263,40,Male,115871.34,Employed,775,38446.11,0.3318,28156.46,0.2342,0,0,0,Home Improvement
CUST-2264,26,Female,65393.98,Employed,593,16381.19,0.2505,6124.28,0.5849,0,0,0,Auto
CUST-2265,28,Female,25000.0,Employed,625,8222.5,0.3289,5443.0,0.5019,0,0,0,Personal
CUST-2266,39,Male,69388.63,Self-Employed,762,17590.02,0.2535,17845.06,0.3836,0,0,0,Debt Consolidation
CUST-2267,37,Female,59616.71,Employed,587,20055.06,0.3364,7067.84,0.5716,1,1,0,Debt Consolidation
CUST-2268,28,Male,57611.69,Employed,619,8733.93,0.1516,5187.31,0.3363,1,0,0,Personal
CUST-2269,41,Male,41546.03,Student,578,10336.65,0.2488,4328.66,0.5034,1,0,0,Small Business
CUST-2270,37,Female,57593.74,Employed,559,13056.5,0.2267,6570.97,0.5189,1,0,0,Home Improvement
CUST-2271,37,Female,46338.53,Self-Employed,824,8767.25,0.1892,14139.28,0.3274,0,0,0,Debt Consolidation
CUST-2272,50,Female,55887.27,Employed,497,13468.83,0.241,6283.5,0.4929,1,1,0,Home Improvement
CUST-2273,46,Male,38889.51,Employed,626,11997.41,0.3085,7791.49,0.494,1,0,0,Home Improvement
CUST-2274,27,Female,91182.05,Employed,572,35898.37,0.3937,12166.83,0.5448,0,0,0,Auto
CUST-2275,46,Male,41783.09,Employed,588,12376.15,0.2962,6319.31,0.3929,0,0,0,Debt Consolidation
CUST-2276,29,Female,126767.01,Employed,808,37066.67,0.2924,15865.78,0.2744,0,0,0,Home Improvement
CUST-2277,28,Female,106924.47,Employed,608,26442.42,0.2473,17824.98,0.368,0,0,0,Small Business
CUST-2278,34,Male,31873.73,Self-Employed,672,8028.99,0.2519,8494.7,0.2854,0,0,0,Home Improvement
CUST-2279,36,Female,38435.71,Student,652,9901.04,0.2576,5954.74,0.4304,1,0,0,Debt Consolidation
CUST-2280,47,Male,38013.41,Employed,539,17562.2,0.462,7829.02,0.4256,6,1,1,Auto
CUST-2281,28,Female,51493.04,Employed,719,6410.88,0.1245,7972.24,0.2144,0,0,0,Debt Consolidation
CUST-2282,43,Female,60513.02,Employed,808,19521.5,0.3226,8531.87,0.3579,0,0,0,Home Improvement
CUST-2283,43,Female,31904.68,Employed,697,8244.17,0.2584,8430.66,0.4509,0,0,0,Small Business
CUST-2284,43,Male,25638.35,Unemployed,596,10280.98,0.401,5801.39,0.6268,0,0,0,Home Improvement
CUST-2285,27,Male,36785.96,Self-Employed,656,14942.46,0.4062,4706.98,0.5632,0,0,0,Personal
CUST-2286,52,Male,38345.02,Student,650,10970.51,0.2861,5078.22,0.3716,0,0,0,Debt Consolidation
CUST-2287,46,Male,76268.61,Employed,695,27433.82,0.3597,14370.63,0.5859,0,0,0,Personal
CUST-2288,41,Female,56246.75,Self-Employed,816,13870.45,0.2466,14909.8,0.1944,0,0,0,Home Improvement
CUST-2289,53,Male,80123.44,Employed,687,11810.2,0.1474,11190.72,0.4306,0,0,0,Home Improvement
CUST-2290,62,Female,27654.9,Student,666,8653.22,0.3129,3656.18,0.5495,0,0,0,Small Business
CUST-2291,35,Female,61404.72,Employed,521,22075.0,0.3595,5120.17,0.5313,6,3,1,Debt Consolidation
CUST-2292,33,Male,84792.66,Employed,542,21198.17,0.25,10668.84,0.5073,1,0,0,Small Business
CUST-2293,22,Male,44806.99,Employed,684,8020.45,0.179,5791.0,0.2441,0,0,0,Small Business
CUST-2294,21,Female,49196.3,Employed,638,14360.4,0.2919,7082.87,0.4165,0,0,0,Debt Consolidation
CUST-2295,36,Male,38473.01,Student,633,8129.35,0.2113,7046.62,0.4454,1,0,0,Auto
CUST-2296,43,Female,62141.05,Employed,596,17964.98,0.2891,6394.64,0.676,0,0,0,Home Improvement
CUST-2297,36,Male,61774.89,Employed,725,13584.3,0.2199,8354.94,0.4135,0,0,0,Auto
CUST-2298,42,Male,95052.33,Employed,749,21301.23,0.2241,12811.65,0.2586,0,0,0,Personal
CUST-2299,37,Male,63259.94,Employed,644,18781.88,0.2969,12222.37,0.6188,0,0,0,Small Business
CUST-2300,50,Male,26881.29,Employed,717,7559.02,0.2812,7166.48,0.3651,0,0,0,Personal
CUST-2301,27,Male,114737.3,Employed,633,33468.87,0.2917,10700.31,0.4922,0,0,0,Small Business
CUST-2302,38,Female,73392.8,Self-Employed,654,35661.56,0.4859,12689.55,0.3847,0,0,0,Small Business
CUST-2303,32,Male,42759.68,Employed,525,11835.88,0.2768,5242.85,0.6438,3,2,0,Small Business
CUST-2304,27,Female,102237.8,Self-Employed,657,35824.13,0.3504,14649.84,0.5569,0,0,0,Personal
CUST-2305,46,Female,83755.3,Employed,718,27446.61,0.3277,15040.02,0.3806,0,0,0,Personal
CUST-2306,42,Male,143030.17,Self-Employed,582,38975.72,0.2725,23320.63,0.5141,0,0,0,Personal
CUST-2307,39,Male,83365.45,Self-Employed,687,33896.39,0.4066,18946.84,0.5051,0,0,0,Small Business
CUST-2308,47,Male,126166.52,Self-Employed,637,36689.22,0.2908,24545.77,0.6503,2,0,0,Auto
CUST-2309,32,Female,34940.12,Student,770,2459.78,0.0704,5741.59,0.4694,0,0,0,Auto
CUST-2310,41,Male,172362.82,Employed,644,54621.78,0.3169,16410.19,0.4311,0,0,0,Personal
CUST-2311,38,Female,45355.76,Self-Employed,505,24764.24,0.546,4911.92,0.8165,2,0,0,Debt Consolidation
CUST-2312,41,Male,52934.27,Employed,710,12423.67,0.2347,13307.86,0.2447,0,0,0,Auto
CUST-2313,46,Female,129020.43,Self-Employed,736,52924.18,0.4102,21008.58,0.33,0,0,0,Home Improvement
CUST-2314,21,Female,56321.88,Employed,577,18225.76,0.3236,7201.62,0.3806,6,1,0,Personal
CUST-2315,43,Male,32547.74,Unemployed,468,18799.57,0.5776,5271.62,0.8839,5,2,1,Small Business
CUST-2316,36,Female,42688.21,Employed,512,11150.16,0.2612,6823.96,0.5837,2,1,1,Small Business
CUST-2317,51,Female,45211.14,Employed,604,9607.37,0.2125,6436.34,0.4309,0,0,0,Home Improvement
CUST-2318,26,Male,92704.88,Employed,680,18262.86,0.197,11832.63,0.5769,0,0,0,Auto
CUST-2319,37,Male,71156.35,Employed,658,20827.46,0.2927,15872.7,0.4618,2,0,0,Auto
CUST-2320,48,Male,126666.0,Employed,703,33895.82,0.2676,25009.07,0.2565,0,0,0,Personal
CUST-2321,63,Male,39780.9,Employed,758,10331.1,0.2597,10907.42,0.3617,0,0,0,Debt Consolidation
CUST-2322,30,Female,44137.78,Employed,611,8328.8,0.1887,8438.02,0.5385,0,0,0,Debt Consolidation
CUST-2323,29,Male,37143.47,Employed,572,9408.44,0.2533,6987.78,0.5256,2,0,0,Home Improvement
CUST-2324,46,Male,72793.38,Employed,677,3639.67,0.05,14098.44,0.1961,0,0,0,Auto
CUST-2325,21,Female,50425.43,Employed,536,12873.61,0.2553,5864.84,0.4508,4,0,0,Personal
CUST-2326,38,Female,90947.13,Employed,678,24819.47,0.2729,14992.37,0.534,0,0,0,Home Improvement
CUST-2327,24,Male,25889.77,Unemployed,627,10394.74,0.4015,5670.34,0.5468,0,0,0,Auto
CUST-2328,52,Male,61784.92,Employed,850,8186.5,0.1325,14917.72,0.1857,0,0,0,Personal
CUST-2329,52,Female,73699.88,Employed,665,11924.64,0.1618,15697.63,0.6287,0,0,0,Personal
CUST-2330,45,Female,43559.48,Self-Employed,577,11930.94,0.2739,5701.71,0.5831,0,0,0,Personal
CUST-2331,46,Male,42098.95,Self-Employed,710,8828.15,0.2097,9767.53,0.3549,0,0,0,Auto
CUST-2332,45,Male,59647.62,Employed,717,10688.85,0.1792,12871.44,0.4039,0,0,0,Personal
CUST-2333,31,Female,78521.15,Employed,653,18829.37,0.2398,16110.15,0.4811,1,0,0,Small Business
CUST-2334,34,Female,38132.88,Unemployed,544,15764.13,0.4134,4214.28,0.6527,6,3,1,Auto
CUST-2335,39,Male,25000.0,Self-Employed,435,15690.0,0.6276,2852.66,0.7966,6,2,1,Small Business
CUST-2336,43,Female,49966.5,Employed,505,18532.57,0.3709,4964.45,0.3346,1,1,1,Debt Consolidation
CUST-2337,49,Male,104060.94,Employed,685,26473.1,0.2544,15623.21,0.5908,0,0,0,Auto
CUST-2338,47,Male,40051.84,Employed,740,7393.57,0.1846,7335.64,0.2613,0,0,0,Debt Consolidation
CUST-2339,38,Female,88760.68,Employed,439,29859.09,0.3364,8137.93,0.7163,1,0,0,Home Improvement
CUST-2340,41,Male,52487.71,Employed,705,18554.41,0.3535,10081.28,0.3128,0,0,0,Auto
CUST-2341,28,Female,29314.92,Employed,677,7097.14,0.2421,5836.61,0.353,0,0,0,Small Business
CUST-2342,45,Female,28394.32,Unemployed,698,11303.78,0.3981,7565.19,0.5067,0,0,0,Debt Consolidation
CUST-2343,33,Male,76556.34,Employed,632,14622.26,0.191,11404.94,0.543,0,0,0,Home Improvement
CUST-2344,37,Female,105574.76,Employed,522,52797.94,0.5001,14185.35,0.6767,3,2,1,Personal
CUST-2345,35,Male,60159.35,Employed,627,20015.02,0.3327,10194.22,0.5029,0,0,0,Auto
CUST-2346,42,Female,47227.33,Employed,600,11022.86,0.2334,5451.57,0.3785,0,0,0,Personal
CUST-2347,34,Male,56048.76,Self-Employed,576,19252.75,0.3435,7836.7,0.4642,0,0,0,Auto
CUST-2348,29,Male,36740.2,Student,850,10213.78,0.278,8409.91,0.3457,0,0,0,Personal
CUST-2349,47,Male,74165.17,Employed,650,17013.49,0.2294,13500.29,0.3159,1,0,0,Home Improvement
CUST-2350,30,Male,37212.5,Employed,640,15945.56,0.4285,4555.23,0.4466,5,0,0,Home Improvement
CUST-2351,28,Female,35244.01,Employed,619,13600.66,0.3859,7326.54,0.5704,4,1,1,Debt Consolidation
CUST-2352,35,Male,39970.07,Employed,649,10176.38,0.2546,9173.3,0.6103,0,0,0,Small Business
CUST-2353,22,Female,72281.9,Employed,713,18041.56,0.2496,16042.65,0.4141,0,0,0,Personal
CUST-2354,36,Male,52557.6,Employed,649,8898.0,0.1693,11216.36,0.3797,1,0,0,Auto
CUST-2355,37,Female,82350.61,Employed,657,20332.37,0.2469,15929.63,0.4302,1,0,0,Personal
CUST-2356,51,Male,51010.27,Employed,552,24403.31,0.4784,4811.9,0.7049,1,0,0,Small Business
CUST-2357,32,Male,50865.07,Employed,516,25010.35,0.4917,7086.67,0.515,2,2,1,Small Business
CUST-2358,36,Female,55751.59,Employed,655,4343.05,0.0779,9009.85,0.3813,0,0,0,Auto
CUST-2359,44,Male,32495.07,Employed,543,5566.41,0.1713,5415.79,0.5145,1,0,0,Small Business
CUST-2360,41,Female,64252.66,Employed,675,21588.89,0.336,7305.77,0.3492,0,0,0,Debt Consolidation
CUST-2361,49,Male,40280.01,Unemployed,464,22133.87,0.5495,5223.71,0.7662,6,1,1,Small Business
CUST-2362,33,Male,66985.9,Employed,568,3349.3,0.05,6358.84,0.4553,1,0,0,Small Business
CUST-2363,24,Male,40944.69,Unemployed,478,14662.29,0.3581,4430.41,0.6157,1,1,0,Auto
CUST-2364,32,Male,42632.83,Unemployed,650,16383.8,0.3843,8371.46,0.4588,4,0,0,Personal
CUST-2365,25,Male,114018.78,Employed,664,21674.97,0.1901,21147.13,0.477,0,0,0,Auto
CUST-2366,30,Female,49091.44,Employed,593,12081.4,0.2461,5441.29,0.4233,4,3,1,Home Improvement
CUST-2367,51,Female,44975.43,Employed,666,10870.56,0.2417,9266.37,0.4639,0,0,0,Small Business
CUST-2368,33,Male,163508.24,Employed,756,8175.41,0.05,34501.4,0.2276,0,0,0,Auto
CUST-2369,28,Male,33613.24,Employed,439,7300.8,0.2172,4985.96,0.6893,0,0,0,Debt Consolidation
CUST-2370,35,Male,39961.9,Student,633,7309.03,0.1829,9175.95,0.5742,1,0,0,Debt Consolidation
CUST-2371,43,Female,25294.12,Unemployed,618,7858.88,0.3107,6846.37,0.6085,0,0,0,Auto
CUST-2372,45,Female,67129.93,Employed,600,11183.85,0.1666,10302.36,0.4325,0,0,0,Small Business
CUST-2373,32,Male,49538.7,Employed,525,19116.98,0.3859,8726.24,0.5676,6,0,1,Debt Consolidation
CUST-2374,38,Female,26202.3,Student,634,7459.79,0.2847,5200.58,0.4288,1,0,0,Personal
CUST-2375,34,Female,31119.03,Student,630,13250.48,0.4258,6846.95,0.6233,4,0,0,Auto
CUST-2376,33,Female,74653.3,Employed,735,40715.91,0.5454,19086.78,0.4458,0,0,0,Small Business
CUST-2377,47,Male,152734.72,Self-Employed,735,40306.69,0.2639,35267.37,0.3613,0,0,0,Auto
CUST-2378,41,Male,44674.69,Employed,582,9417.42,0.2108,4927.65,0.5864,0,0,0,Auto
CUST-2379,59,Male,41646.3,Employed,510,13110.26,0.3148,6554.58,0.4448,1,1,1,Small Business
CUST-2380,26,Female,102860.68,Employed,763,17188.02,0.1671,17716.38,0.2148,0,0,0,Home Improvement
CUST-2381,22,Male,29993.09,Employed,616,6676.46,0.2226,3672.7,0.5278,0,0,0,Personal
CUST-2382,41,Female,68304.28,Employed,621,21638.8,0.3168,13361.01,0.5933,1,0,0,Home Improvement
CUST-2383,59,Male,40995.23,Self-Employed,590,9047.65,0.2207,7191.62,0.4485,4,2,0,Home Improvement
CUST-2384,48,Male,105099.61,Self-Employed,676,31477.33,0.2995,19113.89,0.2971,0,0,0,Debt Consolidation
CUST-2385,47,Female,58604.51,Employed,769,9546.67,0.1629,7881.5,0.3048,0,0,0,Home Improvement
CUST-2386,38,Male,25000.0,Self-Employed,490,9470.0,0.3788,4026.49,0.6924,1,0,0,Auto
CUST-2387,44,Male,29141.73,Student,722,3642.72,0.125,4976.85,0.4379,0,0,0,Home Improvement
CUST-2388,21,Male,66830.41,Employed,574,22976.29,0.3438,12146.25,0.6783,2,2,0,Home Improvement
CUST-2389,43,Male,38604.36,Unemployed,519,5003.13,0.1296,6029.94,0.5145,0,0,0,Personal
CUST-2390,52,Male,39075.95,Employed,634,11257.78,0.2881,5661.09,0.4365,0,0,0,Debt Consolidation
CUST-2391,41,Male,94559.53,Employed,665,26854.91,0.284,14319.18,0.5121,0,0,0,Home Improvement
CUST-2392,41,Male,68055.79,Employed,617,17667.28,0.2596,7433.98,0.4664,0,0,0,Debt Consolidation
CUST-2393,56,Female,62793.26,Employed,580,17136.28,0.2729,7354.79,0.6173,1,0,0,Personal
CUST-2394,44,Male,38017.44,Employed,767,1900.87,0.05,8561.26,0.2098,0,0,0,Debt Consolidation
CUST-2395,27,Male,43395.77,Employed,587,13847.59,0.3191,8109.29,0.5613,2,1,1,Home Improvement
CUST-2396,32,Male,105443.71,Employed,577,45583.32,0.4323,9455.12,0.7416,0,0,0,Home Improvement
CUST-2397,32,Male,55766.14,Employed,749,17164.82,0.3078,12468.34,0.2457,0,0,0,Personal
CUST-2398,56,Female,81184.99,Self-Employed,666,31816.4,0.3919,12870.49,0.5554,0,0,0,Auto
CUST-2399,28,Female,49234.21,Employed,624,10634.59,0.216,7388.71,0.768,1,0,0,Auto
CUST-2400,48,Female,196239.97,Employed,775,29004.27,0.1478,48126.87,0.2644,0,0,0,Auto
CUST-2401,54,Female,32726.45,Self-Employed,708,13552.02,0.4141,5974.4,0.4824,0,0,0,Home Improvement
CUST-2402,45,Female,127063.65,Employed,803,28042.95,0.2207,21017.23,0.3124,0,0,0,Debt Consolidation
CUST-2403,49,Male,33944.92,Employed,520,7824.3,0.2305,5945.02,0.5632,4,0,0,Personal
CUST-2404,22,Female,70683.04,Employed,608,12588.65,0.1781,13700.8,0.5099,1,1,0,Home Improvement
CUST-2405,21,Male,98031.69,Employed,690,36556.02,0.3729,19777.77,0.4758,0,0,0,Small Business
CUST-2406,31,Male,112616.63,Self-Employed,711,35654.43,0.3166,10384.62,0.4461,0,0,0,Small Business
CUST-2407,49,Male,25000.0,Employed,548,9667.5,0.3867,4673.06,0.5995,5,3,1,Auto
CUST-2408,26,Male,49779.04,Employed,662,20802.66,0.4179,11307.11,0.5967,1,0,0,Small Business
CUST-2409,25,Female,116857.79,Employed,531,39766.71,0.3403,15281.02,0.5314,3,2,1,Personal
CUST-2410,21,Female,58749.37,Employed,657,20062.91,0.3415,7207.44,0.4572,0,0,0,Home Improvement
CUST-2411,34,Female,84497.1,Employed,607,23760.58,0.2812,7826.66,0.5454,1,1,0,Home Improvement
CUST-2412,35,Female,43030.29,Self-Employed,608,13520.12,0.3142,7188.03,0.4771,0,0,0,Debt Consolidation
CUST-2413,21,Female,70761.01,Self-Employed,730,25693.32,0.3631,12439.03,0.379,0,0,0,Personal
CUST-2414,21,Male,84593.72,Employed,493,22671.12,0.268,6866.23,0.3646,0,0,0,Personal
CUST-2415,34,Male,78711.7,Employed,664,18324.08,0.2328,13463.16,0.4113,0,0,0,Small Business
CUST-2416,29,Male,30341.52,Unemployed,649,5658.69,0.1865,6160.75,0.3837,0,0,0,Small Business
CUST-2417,28,Female,50297.47,Employed,450,20757.77,0.4127,5296.4,0.6593,3,0,0,Personal
CUST-2418,51,Male,47145.43,Employed,479,19485.21,0.4133,3647.68,0.6718,1,0,0,Auto
CUST-2419,41,Male,68636.79,Employed,595,15553.1,0.2266,11263.07,0.5357,0,0,0,Personal
CUST-2420,47,Male,138664.44,Employed,708,22657.77,0.1634,17801.54,0.329,0,0,0,Debt Consolidation
CUST-2421,36,Male,44073.14,Unemployed,500,12133.34,0.2753,5610.31,0.7834,2,2,1,Debt Consolidation
CUST-2422,32,Male,69382.76,Self-Employed,585,34150.19,0.4922,6182.04,0.5611,0,0,0,Debt Consolidation
CUST-2423,29,Male,56212.07,Employed,747,15874.29,0.2824,11667.62,0.2895,0,0,0,Auto
CUST-2424,35,Male,74504.62,Self-Employed,585,31776.22,0.4265,10242.89,0.4563,0,0,0,Home Improvement
CUST-2425,53,Female,46190.01,Employed,679,2309.5,0.05,9923.94,0.2606,0,0,0,Small Business
CUST-2426,42,Male,49062.35,Employed,641,18314.98,0.3733,6263.48,0.4283,0,0,0,Home Improvement
CUST-2427,42,Female,57051.47,Employed,593,21668.15,0.3798,10107.89,0.6549,0,0,0,Home Improvement
CUST-2428,33,Male,34230.22,Employed,468,11761.5,0.3436,5054.74,0.6809,1,0,0,Small Business
CUST-2429,35,Female,53058.47,Employed,651,16437.51,0.3098,9444.13,0.5724,3,0,0,Auto
CUST-2430,53,Female,116111.93,Self-Employed,550,31605.67,0.2722,16952.2,0.694,0,0,0,Home Improvement
CUST-2431,42,Female,75445.01,Employed,659,28684.19,0.3802,15812.44,0.5269,0,0,0,Home Improvement
CUST-2432,46,Male,51329.39,Employed,650,11887.89,0.2316,8965.98,0.472,0,0,0,Small Business
CUST-2433,44,Female,109189.67,Employed,668,6420.35,0.0588,20441.77,0.3939,0,0,0,Small Business
CUST-2434,39,Female,83391.54,Self-Employed,843,14268.29,0.1711,12529.28,0.1145,0,0,0,Personal
CUST-2435,39,Male,34650.43,Employed,560,10343.15,0.2985,5615.53,0.6264,4,3,1,Auto
CUST-2436,65,Male,41581.0,Self-Employed,850,2365.96,0.0569,13409.42,0.4491,0,0,0,Debt Consolidation
CUST-2437,49,Male,57694.47,Self-Employed,707,16639.09,0.2884,8696.7,0.2672,0,0,0,Small Business
CUST-2438,51,Male,75501.47,Self-Employed,660,12940.95,0.1714,10571.35,0.5286,1,0,0,Home Improvement
CUST-2439,55,Female,47784.64,Employed,730,18186.83,0.3806,7208.58,0.4868,0,0,0,Auto
CUST-2440,52,Male,34470.53,Unemployed,541,13509.0,0.3919,6627.81,0.6929,6,0,1,Debt Consolidation
CUST-2441,41,Male,30353.36,Unemployed,678,11683.01,0.3849,6794.37,0.4545,0,0,0,Auto
CUST-2442,52,Female,39988.37,Employed,584,3810.89,0.0953,5353.45,0.4755,0,0,0,Debt Consolidation
CUST-2443,33,Male,74753.37,Self-Employed,704,15459.0,0.2068,9600.5,0.4125,0,0,0,Home Improvement
CUST-2444,42,Male,39079.91,Self-Employed,685,9402.63,0.2406,8112.8,0.3375,0,0,0,Home Improvement
CUST-2445,44,Female,28151.36,Student,600,4988.42,0.1772,6092.17,0.52,2,2,0,Auto
CUST-2446,40,Male,138455.89,Self-Employed,599,19743.81,0.1426,19367.68,0.5049,0,0,0,Personal
CUST-2447,41,Male,43087.98,Self-Employed,511,14503.41,0.3366,3511.22,0.5725,1,0,0,Personal
CUST-2448,21,Female,167211.26,Employed,695,25048.25,0.1498,13477.54,0.5471,0,0,0,Personal
CUST-2449,59,Female,41495.43,Employed,632,6290.71,0.1516,7302.98,0.4778,0,0,0,Home Improvement
CUST-2450,30,Male,108699.39,Employed,733,25229.13,0.2321,16986.0,0.3419,0,0,0,Auto
CUST-2451,39,Female,49657.74,Employed,647,7582.74,0.1527,6755.9,0.3195,1,0,0,Personal
CUST-2452,37,Male,45997.06,Employed,547,12511.2,0.272,6955.89,0.5684,1,0,0,Auto
CUST-2453,43,Female,26303.81,Self-Employed,735,4960.9,0.1886,5312.31,0.4082,0,0,0,Auto
CUST-2454,36,Male,85140.56,Employed,587,17862.49,0.2098,14784.62,0.5068,0,0,0,Personal
CUST-2455,31,Male,44134.75,Employed,604,11104.3,0.2516,9049.97,0.512,0,0,0,Home Improvement
CUST-2456,47,Male,75891.37,Self-Employed,622,13007.78,0.1714,8811.99,0.5178,0,0,0,Auto
CUST-2457,25,Male,118117.19,Employed,829,39947.23,0.3382,22253.84,0.3064,0,0,0,Personal
CUST-2458,30,Female,64306.97,Employed,678,23607.09,0.3671,13065.14,0.3356,0,0,0,Home Improvement
CUST-2459,41,Male,56041.02,Employed,718,7873.76,0.1405,8065.85,0.5712,0,0,0,Debt Consolidation
CUST-2460,38,Male,39735.54,Employed,675,16998.86,0.4278,6595.34,0.3917,0,0,0,Personal
CUST-2461,51,Female,108079.92,Employed,632,9846.08,0.0911,20452.91,0.5001,0,0,0,Personal
CUST-2462,32,Female,55460.2,Employed,611,16166.65,0.2915,6942.02,0.3646,1,0,0,Home Improvement
CUST-2463,54,Female,73871.99,Employed,602,15284.11,0.2069,9879.34,0.5065,1,0,0,Auto
CUST-2464,38,Female,30385.21,Self-Employed,637,9130.76,0.3005,8087.12,0.3936,0,0,0,Auto
CUST-2465,25,Male,88423.93,Self-Employed,636,29887.29,0.338,14490.0,0.4575,0,0,0,Debt Consolidation
CUST-2466,40,Male,68721.32,Employed,693,17482.7,0.2544,15337.54,0.472,0,0,0,Auto
CUST-2467,37,Male,84267.37,Employed,764,14864.76,0.1764,18986.68,0.1548,0,0,0,Debt Consolidation
CUST-2468,39,Male,78254.38,Employed,611,19015.81,0.243,7480.94,0.5581,0,0,0,Small Business
CUST-2469,39,Female,43018.07,Unemployed,575,11042.74,0.2567,7744.64,0.3771,1,0,0,Home Improvement
CUST-2470,46,Male,50063.33,Employed,592,23189.33,0.4632,10121.12,0.6836,1,0,1,Home Improvement
CUST-2471,36,Female,169352.39,Employed,722,46724.32,0.2759,17896.61,0.2506,0,0,0,Home Improvement
CUST-2472,30,Female,53698.32,Employed,600,19363.61,0.3606,8554.34,0.5719,0,0,0,Personal
CUST-2473,23,Female,49308.95,Employed,559,8264.18,0.1676,5638.05,0.6576,6,0,0,Debt Consolidation
CUST-2474,50,Female,25000.0,Employed,585,9022.5,0.3609,4924.23,0.6796,0,0,0,Debt Consolidation
CUST-2475,37,Female,31864.84,Unemployed,580,7985.33,0.2506,7097.68,0.6015,0,0,0,Home Improvement
CUST-2476,24,Male,40988.31,Student,645,10743.04,0.2621,6396.46,0.4211,1,0,0,Auto
CUST-2477,29,Female,35441.24,Student,425,8633.49,0.2436,4512.28,0.491,6,1,1,Home Improvement
CUST-2478,30,Female,99674.44,Employed,635,19426.55,0.1949,12879.02,0.4639,1,0,0,Small Business
CUST-2479,27,Female,67097.91,Employed,724,17707.14,0.2639,9614.91,0.4691,0,0,0,Personal
CUST-2480,35,Female,43993.88,Employed,662,8323.64,0.1892,6861.29,0.3599,0,0,0,Personal
CUST-2481,21,Male,45377.22,Employed,773,2650.03,0.0584,12053.89,0.2751,0,0,0,Debt Consolidation
CUST-2482,28,Female,31987.22,Unemployed,644,5261.9,0.1645,5515.48,0.3029,0,0,0,Auto
CUST-2483,43,Female,94985.59,Employed,750,15197.69,0.16,14176.32,0.4189,0,0,0,Debt Consolidation
CUST-2484,60,Male,73672.28,Employed,646,10910.86,0.1481,8469.25,0.5016,1,0,0,Home Improvement
CUST-2485,38,Female,31978.72,Student,664,11841.72,0.3703,6139.26,0.516,0,0,0,Home Improvement
CUST-2486,23,Male,72252.71,Employed,693,25418.5,0.3518,10973.04,0.492,0,0,0,Personal
CUST-2487,48,Male,36024.5,Unemployed,603,13566.83,0.3766,5128.13,0.5449,2,0,1,Home Improvement
CUST-2488,36,Female,68934.05,Employed,613,23878.75,0.3464,8635.12,0.3699,0,0,0,Debt Consolidation
CUST-2489,21,Female,51514.31,Self-Employed,555,18493.64,0.359,7993.9,0.4778,3,3,1,Home Improvement
CUST-2490,32,Female,66144.47,Employed,593,31233.42,0.4722,9516.12,0.4863,5,3,1,Small Business
CUST-2491,34,Female,37671.05,Student,789,2045.54,0.0543,7453.8,0.1664,0,0,0,Debt Consolidation
CUST-2492,33,Male,67543.73,Employed,759,14596.2,0.2161,7772.56,0.3372,0,0,0,Auto
CUST-2493,46,Female,74133.71,Self-Employed,523,34012.55,0.4588,8166.25,0.7209,4,2,1,Auto
CUST-2494,43,Female,71346.87,Employed,640,16531.07,0.2317,8471.68,0.3223,0,0,0,Debt Consolidation
CUST-2495,47,Male,60644.77,Employed,541,20000.65,0.3298,8398.01,0.6831,1,1,0,Auto
CUST-2496,38,Male,28236.78,Unemployed,559,5602.18,0.1984,4771.59,0.6191,1,0,0,Auto
CUST-2497,44,Male,94486.01,Employed,680,17527.15,0.1855,16534.86,0.4933,0,0,0,Home Improvement
CUST-2498,30,Male,26416.13,Student,615,8048.99,0.3047,5828.39,0.5787,0,0,0,Small Business
CUST-2499,21,Male,48846.94,Self-Employed,761,15054.63,0.3082,7688.3,0.3662,0,0,0,Debt Consolidation
CUST-2500,47,Female,41503.88,Student,730,7254.88,0.1748,10633.75,0.4059,0,0,0,Personal
